f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33
G4,C,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
G4,C,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
G4,C,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
G4,C,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
G4,C,1,3,0.2,0.5,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
G4,C,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
G4,C,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
G4,C,1,5,0.2,0.5,0.3,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,
G4,C,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
G4,C,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
G4,C,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
G4,C,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
G4,C,1,4,0.2,0.5,0.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
G4,C,1,4,0.2,0.5,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
G4,C,1,4,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,
G4,C,1,3,0.2,0.5,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
G4,D,89,23,0.6,1.4,3,5.4,6.4,8.4,10,4,5.2,5.4,2.2,2.5,3.4,3.5,4.5,4.2,4.1,5,4.6,3.2,1.7,0.5,0.2,,,,,,
G4,E,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
G4,E,50,16,0.7,1.5,3.2,4,4,5.6,4.9,2.2,1.5,2.2,3.3,4.5,3.8,4,2.9,1.3,,,,,,,,,,,,,
G4,E,1,3,0.2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
G4,E,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
G4,E,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
G4,E,1.5,4,0.5,0.6,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
G4,E,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
G4,E,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
G4,E,1,4,0.2,0.4,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
G4,E,13,15,0.3,0.7,0.8,0.7,0.3,0.2,0.3,0.6,1,1.7,2.1,1.9,1.8,0.8,0.2,,,,,,,,,,,,,,
G4,F,68.5,19,0.5,2,5.2,8.1,5.8,5.2,3.2,2,1.4,1.7,2.1,2.9,4.9,6,5.7,3.9,3.4,3.3,1.2,,,,,,,,,,
G4,G,75,20,0.3,1.2,2.8,3.2,3.5,4.8,6.1,5.6,5.2,6,6,5.6,5.4,4.9,3.7,3.8,3.4,2.3,1.3,0.3,,,,,,,,,
D16,A,43,10,0.3,1,3.2,9.2,9.6,7.7,6.4,3.6,1.7,0.2,,,,,,,,,,,,,,,,,,,
D16,A,18,6,0.3,1,3.3,5.8,5.7,1.5,,,,,,,,,,,,,,,,,,,,,,,
D16,A,44,9,0.3,1.7,7.2,10.7,8.7,7.5,3.9,3.1,0.6,,,,,,,,,,,,,,,,,,,,
D16,A,57,11,0.5,1.3,5.3,9.2,10.2,10.2,6.5,5.4,5.5,2.3,0.3,,,,,,,,,,,,,,,,,,
D16,B,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D16,B,1,2,0.5,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
D16,B,16,5,0.2,1.5,5.5,5.2,3.6,,,,,,,,,,,,,,,,,,,,,,,,
D16,B,7,5,0.2,0.7,2.3,2.9,0.7,,,,,,,,,,,,,,,,,,,,,,,,
D16,B,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D16,B,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D16,B,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D16,B,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D16,B,2,3,0.3,0.7,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
D16,B,2,4,0.2,0.6,1.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,
D16,B,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D16,B,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D16,B,32,8,0.5,0.9,3.4,7.5,9.2,6.1,3.6,1.1,,,,,,,,,,,,,,,,,,,,,
D16,C,5,6,0.5,1,1.1,1,0.8,0.2,,,,,,,,,,,,,,,,,,,,,,,
D16,C,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D16,C,1,4,0.2,0.5,0.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
D16,D,2,4,0.3,0.6,0.7,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
D16,D,2,4,0.3,0.7,0.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
D16,D,2,4,0.5,0.6,1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,
D16,D,2,4,0.3,0.7,1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,
D16,D,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D16,D,9,7,0.4,1,1.6,2.5,2,1.5,0.2,,,,,,,,,,,,,,,,,,,,,,
D16,D,1,3,0.4,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
D16,D,18,9,0.3,1.1,1.7,3.1,3,3.3,2.8,1.7,1.1,,,,,,,,,,,,,,,,,,,,
D16,D,4,6,0.2,0.6,1.2,1.3,0.7,0.3,,,,,,,,,,,,,,,,,,,,,,,
D16,E,10,6,0.6,1,2.6,3.1,2.6,0.3,,,,,,,,,,,,,,,,,,,,,,,
D16,E,9,7,0.3,0.5,1,2,3.1,1.5,0.2,,,,,,,,,,,,,,,,,,,,,,
D16,E,19.5,8,0.3,1,2.2,4.8,4.3,4.5,2.1,0.3,,,,,,,,,,,,,,,,,,,,,
D16,E,7,8,0.2,0.2,0.2,0.3,0.6,3,1.8,0.6,,,,,,,,,,,,,,,,,,,,,
D16,F,2.5,4,0.2,0.3,0.9,1.1,,,,,,,,,,,,,,,,,,,,,,,,,
D16,F,6,5,0.5,1.1,1.9,1.9,0.5,,,,,,,,,,,,,,,,,,,,,,,,
D16,F,2,3,0.4,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
D16,F,16,7,0.8,1.8,3.5,4.5,3.2,2,0.2,,,,,,,,,,,,,,,,,,,,,,
D16,F,9,6,0.3,1.2,2.3,3.3,1.7,0.2,,,,,,,,,,,,,,,,,,,,,,,
D16,F,6,5,0.3,0.9,1.9,2.3,0.6,,,,,,,,,,,,,,,,,,,,,,,,
D16,G,11,6,0.7,1.9,3.9,3,1.3,0.2,,,,,,,,,,,,,,,,,,,,,,,
D16,G,73,11,1,2.5,8.2,11.8,13,12,9.6,7.1,4.6,2.6,0.3,,,,,,,,,,,,,,,,,,
D16,H,72,16,0.5,1.4,4.1,7,6.2,6.2,5.3,5.2,4,4.7,5,6.7,5.8,5,3.6,1,,,,,,,,,,,,,
D16,H,34,9,0.7,1.8,4.1,7.1,6.1,6.8,4.9,2.5,0.3,,,,,,,,,,,,,,,,,,,,
D16,H,61,10,0.6,1.6,6.5,9.3,12,10.3,8.6,7,3.6,1.5,,,,,,,,,,,,,,,,,,,
Q3,A,37,10,0.5,2.6,5,6.6,4.4,4.5,4.3,4,3.5,1.2,,,,,,,,,,,,,,,,,,,
Q3,B,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,B,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,B,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,B,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,B,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,B,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,B,4,5,0.3,1,1.7,1.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,
Q3,C,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,C,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,C,1,3,0.5,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,C,1,3,0.3,0.5,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,C,8,6,0.3,1,2.7,2.5,1.6,0.3,,,,,,,,,,,,,,,,,,,,,,,
Q3,D,30,8,0.5,2.5,5,8.5,7,4.3,1.8,0.3,,,,,,,,,,,,,,,,,,,,,
Q3,D,2,3,0.5,1.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,D,12,5,1.2,3.1,5.5,2.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,
Q3,D,4,3,0.9,2.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,D,51,12,1.6,4.5,11.2,11,8.5,5.3,4,3,1.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,
Q3,E,4,3,0.6,1.5,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3,E,16,6,0.3,1.5,5.1,6.2,2.5,0.3,,,,,,,,,,,,,,,,,,,,,,,
Q3,E,129.5,21,1,2.8,8.5,12.2,10.3,10.3,8.5,7.5,7.6,9.1,10,9.6,9.2,7.9,8.1,3.8,1.3,1,0.3,0.3,0.2,,,,,,,,
D13,A,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,A,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,A,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,A,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,A,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,A,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,A,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,A,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,A,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,A,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,A,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,A,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,A,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,A,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,A,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,A,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,A,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,A,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,A,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,A,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,A,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,A,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,B,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,B,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,B,1,3,0.3,0.5,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,B,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,B,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,B,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,B,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,B,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,B,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,B,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,B,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,B,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,B,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,B,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,B,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,B,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,B,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,B,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,B,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,B,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,B,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,B,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,C,2,5,0.2,0.5,0.5,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,
D13,C,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,C,4,6,0.2,0.6,0.5,0.7,1.7,0.6,,,,,,,,,,,,,,,,,,,,,,,
D13,C,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,C,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,C,1,5,0.2,0.3,0.3,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,
D13,C,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,C,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,C,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,C,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,C,1,4,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,
D13,C,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,C,2,6,0.3,0.4,0.3,0.5,0.3,0.4,,,,,,,,,,,,,,,,,,,,,,,
D13,C,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,C,1.5,5,0.3,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,
D13,C,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,C,6,8,0.2,0.5,0.5,0.7,1.5,1.2,0.8,0.2,,,,,,,,,,,,,,,,,,,,,
D13,D,2,4,0.3,0.7,0.6,0.3,,,,,,,,,,,,,,,,,,,,,,,,,
D13,D,1,3,0.3,0.5,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,E,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,E,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,E,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,E,1,3,0.3,0.5,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,E,1,3,0.3,0.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,E,1,3,0.2,0.5,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,E,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,E,1,4,0.2,0.5,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
D13,F,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,F,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,F,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,F,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,F,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,F,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,F,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,F,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,F,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,F,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,F,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,F,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,F,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,F,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,F,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,G,1,4,0.3,0.6,0.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
D13,G,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,G,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,G,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,G,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,G,1.5,4,0.3,0.7,0.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
D13,G,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,G,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,G,1,5,0.2,0.4,0.3,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,
D13,G,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,G,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,G,1,4,0.2,0.3,0.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
D13,G,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,G,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,G,1,3,0.2,0.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,G,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,H,2,5,0.3,0.7,0.6,0.4,0.3,,,,,,,,,,,,,,,,,,,,,,,,
D13,H,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,H,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,H,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,H,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,H,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,H,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,H,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,H,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,H,1,4,0.3,0.4,0.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
D13,H,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,H,1,4,0.2,0.4,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
D13,H,1,3,0.3,0.5,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,H,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,H,2,6,0.2,0.3,0.4,0.3,0.3,0.2,,,,,,,,,,,,,,,,,,,,,,,
D13,H,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,H,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,H,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,H,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,H,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,H,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,H,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D13,H,4.5,8,0.2,0.5,0.5,0.5,0.8,0.9,0.9,0.2,,,,,,,,,,,,,,,,,,,,,
Q12,A,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12,A,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12,A,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12,A,1,4,0.2,0.5,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
Q12,A,4,7,0.2,0.6,0.9,0.7,0.9,0.6,0.2,,,,,,,,,,,,,,,,,,,,,,
Q12,A,1.5,4,0.2,0.6,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
Q12,A,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12,A,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12,A,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12,A,11,9,0.2,0.7,0.7,0.8,1.5,2.1,2.9,2.2,0.3,,,,,,,,,,,,,,,,,,,,
Q12,B,1.5,4,0.2,0.5,0.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
Q12,B,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12,B,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12,B,3,5,0.2,0.8,0.8,0.7,0.3,,,,,,,,,,,,,,,,,,,,,,,,
Q12,B,1,4,0.4,0.5,0.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
Q12,B,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12,B,6,6,0.2,0.8,1,1.4,1.8,0.7,,,,,,,,,,,,,,,,,,,,,,,
Q12,C,4,6,0.2,0.7,1,0.8,0.8,0.3,,,,,,,,,,,,,,,,,,,,,,,
Q12,C,66,16,0.2,0.8,1.3,1.8,3.5,7,9,8.1,6.9,5.8,5.3,4.8,4.4,4,2.4,0.7,,,,,,,,,,,,,
Q12,D,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12,D,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12,D,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12,D,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12,D,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12,D,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12,D,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12,D,1,4,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,
Q12,D,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12,D,3,6,0.2,0.6,0.8,0.5,0.5,0.3,,,,,,,,,,,,,,,,,,,,,,,
Q12,D,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12,D,2,6,0.2,0.5,0.6,0.3,0.6,0.2,,,,,,,,,,,,,,,,,,,,,,,
Q12,D,9,8,0.2,0.7,0.7,1.2,2.1,2.3,1.4,0.2,,,,,,,,,,,,,,,,,,,,,
Q12,D,3,6,0.2,0.6,0.7,0.5,0.4,0.3,,,,,,,,,,,,,,,,,,,,,,,
Q12,E,22,9,0.2,0.8,1.1,2.9,5.5,7.2,3,0.8,0.2,,,,,,,,,,,,,,,,,,,,
Q12,F,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12,E,25,8,0.2,0.8,1.4,3.6,5.8,8.1,3.8,1,,,,,,,,,,,,,,,,,,,,,
Q12,F,1.5,4,0.3,0.3,0.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
Q12,F,15,8,0.2,0.6,0.7,1.5,4.1,4.2,2.5,0.8,,,,,,,,,,,,,,,,,,,,,
M6,A,48,13,1.3,2.6,6,7.1,9.2,6.1,3.3,2.5,2.5,3.1,2.5,1.1,0.3,,,,,,,,,,,,,,,,
M6,B,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
M6,B,29,10,0.3,0.8,2.3,5.8,8.2,5.5,2.6,1.7,1.2,0.2,,,,,,,,,,,,,,,,,,,
M6,B,23,7,0.5,0.9,3.1,6.2,5.8,4.2,2,,,,,,,,,,,,,,,,,,,,,,
M6,B,104,20,0.8,1.3,4.5,8,11.2,10.4,8.2,5.3,3.8,6,6.6,8.2,6.3,5.8,6,4.1,3.5,2.9,1.1,0.4,,,,,,,,,
M6,C,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
M6,C,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
M6,C,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
M6,C,16,6,0.3,1.1,2.1,4.3,6.4,2.2,,,,,,,,,,,,,,,,,,,,,,,
M6,C,15,6,0.3,0.9,2.8,6.6,3.1,1,,,,,,,,,,,,,,,,,,,,,,,
M6,C,2,3,0.3,0.8,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
M6,C,69,16,0.6,1.4,3.3,5.3,8.1,7,5.1,4.3,5.3,6.9,5.3,5.1,5.3,4,1.2,0.5,,,,,,,,,,,,,
M6,D,8,4,0.3,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,
M6,D,7,4,0.3,2.2,3.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
M6,D,36,7,0.6,3.3,9.1,10.7,8.3,3.5,0.2,,,,,,,,,,,,,,,,,,,,,,
M6,E,94,16,0.5,2.5,9.1,13.7,10.6,7.2,5.6,6.3,7.8,8,7.9,6.4,3.8,2.8,1.6,0.6,,,,,,,,,,,,,
M6,F,91,18,1,2.1,6.6,8.8,10.3,6.5,5,4.4,6.1,6.3,6.7,7.2,5,5.8,4.3,2.5,1.7,0.5,,,,,,,,,,,
