f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100
-0.359785,-0.91414,-0.855772,-0.121965,-0.56081,-1.229308,-1.056824,-1.25929,0.735893,-0.734276,-1.448982,1.644268,-0.277422,0.188958,1.539897,0.471558,0.161847,-0.324005,-0.874893,0.165551,0.661626,-0.453926,-0.244568,-0.750943,-0.116805,-0.27653,0.753943,1.567282,1.16734,-1.06704,1.662045,-0.691077,-0.001494,-0.341102,0.471022,1.519482,0.569366,1.454289,-0.095781,1.277618,-1.235779,0.855388,-0.425392,1.199846,-0.023348,0.651087,1.343278,0.43259,-1.082859,1.071496,-0.010046,-1.600108,0.893317,0.455045,-0.456777,0.877711,-1.320597,-1.055233,-0.040645,1.516066,1.48545,-1.714733,-0.941291,0.209651,-0.711055,0.575126,-0.565379,-0.804206,0.876353,0.617964,-0.410139,1.298396,1.622666,-0.270116,-1.371046,1.20452,-0.505933,0.077277,0.51453,0.063476,-1.387407,-0.353096,0.23902,-0.734909,-0.568408,0.001351,-0.632147,0.632011,1.043326,0.222023,0.946786,0.080509,0.789894,-0.45098,-0.300852,0.246943,-0.207581,-1.314021,-0.164802,0.800834
-0.858582,-0.642542,-0.124615,0.899503,-0.176054,-0.106803,0.49995,-0.390412,-0.529287,-0.513971,-1.372749,-1.225512,-1.30584,-0.299092,-0.099648,0.033672,-0.573133,-1.678707,-1.34725,-0.531921,1.512296,0.655654,-0.181619,-0.674837,0.439442,1.707553,0.29399,1.031555,1.413515,0.227443,0.64425,-1.353178,0.968025,-0.289527,-0.548006,1.230751,1.738448,-0.897866,-0.729429,-0.278883,-0.550678,-1.15487,0.644854,-0.239483,-0.509748,-0.489572,0.417049,-0.500664,1.092117,0.227521,-1.328777,-0.702299,-1.28707,0.934856,0.685773,0.058704,-0.955032,0.392712,-0.101728,-1.219078,0.180883,0.814945,-1.544374,-0.450304,0.821564,-0.606023,-0.770548,-0.994006,-0.664347,-1.489967,-1.247664,-0.988726,0.618639,-0.007275,0.351705,1.274208,-0.532732,-0.237171,0.551942,-1.099865,-1.587807,0.827091,-0.412299,-0.804886,0.650319,-0.924965,0.884108,-0.509087,-1.180853,0.626823,1.522199,0.06299,1.061855,-1.008326,1.534498,-0.608285,1.682503,-0.948669,-1.538596,1.153977
0.005738,-0.113369,0.543216,0.742729,0.147742,-0.740841,-0.279212,-1.313158,-1.205155,-0.286291,-1.439883,-1.327682,-1.500926,0.221265,0.308895,1.468685,-1.183075,-0.721912,-0.27951,1.248177,1.046382,-0.440348,-0.982682,-1.117049,1.51596,-0.214736,1.548827,-1.083687,-0.842517,-1.464282,-1.245098,1.645113,0.819391,-1.536816,-1.581315,1.050504,-0.201437,-0.368091,0.813427,1.207994,0.545166,-1.026798,-0.389345,-1.232126,0.944111,-0.526241,-0.549239,0.925168,-0.495152,-0.27159,-0.288365,1.099153,-0.623729,0.319278,-0.102347,1.113157,-0.337952,1.582521,1.629514,0.844855,1.211285,1.480853,1.133343,-0.850334,-0.976964,0.467491,-1.356905,0.983503,-0.822981,0.104206,1.062195,0.453548,-0.24919,1.18589,-0.189062,-0.850475,1.178618,-0.531651,-0.181222,0.904313,1.552426,0.741864,1.063199,1.501225,-0.971195,-0.648897,-0.524036,-1.498063,-1.009039,-0.668502,1.058019,-1.594222,1.361744,-0.373803,-1.575568,0.742009,-0.781334,-0.400902,0.165125,0.099203
-0.384674,0.082547,1.496175,1.004029,0.4135,0.911041,0.58644,-0.404187,1.043125,0.385993,1.369708,1.310537,0.452972,1.016057,-1.703924,-0.308154,1.358676,0.784559,1.256195,-0.412702,0.80246,-0.093225,-0.933866,-0.960386,-0.276381,-1.711402,0.598486,1.248496,-0.139852,-0.372854,0.880354,-0.811708,0.941602,1.751117,1.234193,-0.166537,-1.515961,-1.536873,-0.29475,-0.047484,-1.203856,0.862382,-0.653933,0.835195,0.381401,-1.634461,-1.174957,0.158613,-1.551789,0.636795,-1.396055,-1.584666,-0.477287,-0.977741,-1.173437,-1.459657,1.102625,-1.607817,0.441451,0.354647,-0.138065,-1.494474,-1.43945,1.188844,-0.212844,-0.604946,-1.039319,1.017343,1.340618,1.194005,-0.874,1.170698,-0.647492,0.254884,-1.165047,-1.266684,-0.645234,1.514118,-0.217129,-0.460642,-0.321356,0.644618,-0.825525,1.489377,-0.574823,0.88782,0.055081,0.472696,-0.72588,-0.605501,0.736069,-1.386364,1.012776,1.422974,-0.329713,0.415584,0.31278,-1.007517,-0.022179,-0.221156
0.859933,0.372134,1.879298,0.969198,2.321707,0.348024,0.677551,-1.094047,0.476676,1.504381,1.630343,1.213727,-0.600029,-1.451729,0.081008,1.636258,-0.944793,-1.722149,0.412606,1.109855,-1.491896,-0.586114,-0.615333,1.066007,0.058043,0.307417,0.919043,-1.34857,1.354021,-1.491954,0.418703,0.512051,0.135136,0.634025,-0.45367,-1.495408,1.730944,0.188391,-0.197769,1.484139,1.164732,-1.755571,0.664407,0.352114,-0.723394,-0.558781,0.363522,1.494384,-0.102104,-1.516373,0.226897,-0.994371,0.185018,-0.856285,-0.436709,-0.740906,0.706199,0.02659,0.153446,-0.730778,-1.003095,1.35136,0.66919,0.90628,1.006966,-0.82849,0.785981,0.567626,0.750283,-0.822321,-1.060143,0.71696,-0.637349,0.701496,0.884173,-0.727236,0.07073,0.135423,0.052904,-0.434306,-0.369851,0.656719,-1.611316,-1.404233,-0.646457,0.974842,0.555228,-0.012695,1.32761,-0.634405,0.801892,-1.604274,-1.03693,1.39846,-0.981525,0.474203,0.207213,-1.505467,0.738731,-1.223467
2.192117,1.557288,-0.140751,-1.102255,0.507198,0.103966,0.306201,-0.815008,0.750346,0.618747,1.319097,-0.500108,0.435843,-0.352983,1.004786,-0.702323,-0.707581,-1.607276,-1.583973,-0.217481,-1.186177,1.168668,-0.635913,-0.120017,1.327825,-1.302074,-0.653921,0.876499,0.637892,1.002755,-1.056786,0.760514,-1.308112,-1.480431,1.089878,0.178632,0.857529,-1.360787,0.71357,-1.184672,-1.458028,-0.085077,-0.64309,0.323021,-1.037658,1.534978,-1.387363,-1.161119,-1.562288,0.523718,-0.55406,-0.333504,-1.579833,0.90723,1.235552,0.075078,1.338697,-0.65995,-0.121091,-1.359783,1.097839,-1.758287,-0.715724,-0.777472,0.200828,-0.191843,-1.27953,0.063265,0.341162,0.318142,0.953862,-0.673085,0.771264,1.258506,-0.955511,0.69107,1.61739,0.417263,-0.381876,-0.349376,-1.347053,0.909754,1.043795,-0.889273,-1.578042,-1.39787,-1.621734,1.361323,-1.457402,-0.214103,1.190659,-0.591701,-0.093371,1.425638,1.287062,-1.5405,1.067841,0.114114,0.204182,-0.122325
1.451995,1.624821,3.442737,1.664597,4.108339,-0.408735,-0.9836,0.686037,-0.278968,0.154528,-0.249359,-0.92651,1.504028,-0.512132,1.419246,-1.739726,-0.710283,-1.209611,-0.588223,0.846543,0.424616,0.265584,0.405301,-0.078996,-0.099489,0.157891,0.025619,0.946461,0.000246,0.912936,-0.187326,-0.095334,-0.818135,-1.19444,-1.134078,-1.655701,0.510139,1.581256,-1.642644,0.141441,-1.38192,0.127325,-1.081391,1.643022,0.388662,1.403839,-0.225298,-1.724095,0.999639,1.222353,-0.149675,-0.817537,0.567602,1.631175,-0.415026,0.823948,1.543128,0.299659,-1.053407,0.411078,1.334631,-1.045332,-1.635856,-1.46208,-1.582022,-0.433414,0.601646,0.143579,-1.104468,0.854636,1.0829,1.02151,-0.607347,1.097954,0.119533,-0.498032,-0.938731,-1.260226,-0.589716,1.13624,-0.620946,0.624388,-0.797965,-0.089636,-1.657153,0.902617,1.604567,0.985232,1.09166,0.074725,-0.389237,-0.07809,1.531525,1.269775,-1.013187,1.661695,0.80299,-0.82781,-0.351831,-0.059416
1.140358,1.745108,0.879168,-0.354626,0.713774,0.067422,-0.358034,0.985562,-0.332956,0.525226,-0.784729,0.331305,0.937321,0.979917,1.52929,1.179033,-1.295992,0.548163,-0.074476,-0.27417,0.379773,1.43703,0.596602,-0.618938,0.125256,1.282924,1.394748,-0.988922,0.830345,-0.724781,-1.584203,0.632197,1.318918,-0.598231,1.243682,-1.19078,-0.208401,-0.271453,1.139647,0.079346,-0.837781,-0.597773,0.59955,-0.381491,0.433098,1.405334,0.832059,0.777632,1.472797,0.917352,-1.40608,0.130926,1.516512,1.362308,-0.369801,-1.217633,1.243418,-0.203493,1.0146,1.203366,-0.33224,1.036008,1.116429,-1.021841,1.478374,0.635837,0.410646,-0.739477,-1.35162,0.709981,0.603508,-1.491329,0.753275,1.290776,1.316176,0.286305,-0.621342,-1.681008,-0.639924,0.531975,1.251709,1.184266,0.949898,1.724542,-1.019211,1.429203,-0.33989,-1.140445,1.557224,0.099346,1.214879,1.172801,0.19606,0.719097,-1.116944,0.372751,-0.165457,1.013797,-0.680669,-0.880652
0.051251,-0.045836,0.231577,-0.8476,0.309752,2.063456,1.320222,0.482583,-0.465299,1.356005,-1.165656,-1.508292,1.150352,-0.93034,1.628946,-0.29481,1.744153,-0.444056,0.362612,0.475499,-1.695776,-1.185537,-0.124164,1.216434,-0.691661,-0.425769,-1.721805,-0.421447,-0.269235,-1.618651,0.378161,0.505786,1.676476,0.937252,0.19276,-0.572982,-1.338515,-0.103263,-1.706178,0.849366,-0.414783,-0.362362,0.688746,0.09193,-0.82741,1.031941,0.480611,-0.520666,0.817253,0.50694,1.621512,-0.561634,1.392295,0.655892,-0.250293,1.034746,-1.629921,1.122401,-0.582718,0.470752,1.257509,-0.510022,-1.135825,-0.695651,0.282703,0.663552,-0.334506,0.900751,0.931827,-1.203311,-1.572508,-1.218791,0.012708,-0.409299,0.02919,-1.296232,-0.68237,0.202619,-0.203597,-1.147884,0.120378,1.244512,0.342767,1.445852,0.671726,-0.293088,-1.19357,-1.044688,-1.417695,-0.745576,1.136216,-0.79808,-1.809426,1.569973,-0.242087,0.993886,-1.269172,1.255794,-0.127648,1.0711
-0.299342,0.113279,-0.21226,-0.642667,-0.680325,-0.027884,-0.171716,0.573703,0.18929,-0.903188,-0.956765,-1.00255,-0.910702,-0.543086,-0.768391,1.497839,-0.113951,-1.568447,0.788301,1.124576,0.068567,1.743659,0.875674,-0.724179,0.732502,1.508103,-0.457708,-1.56467,-0.614732,0.462647,1.653536,1.442282,-1.270666,1.622886,0.228824,1.414573,0.373067,1.195978,-1.136831,-0.698618,-1.191264,-1.801866,1.635905,1.217011,1.360797,0.954628,-0.793466,1.64409,-1.385341,-0.725781,-0.031047,0.174595,-0.951766,1.43093,-0.441573,-0.389179,0.041148,-1.485996,1.625376,0.444754,0.629121,-0.775092,0.131404,-0.728196,-0.21113,-0.484424,0.086203,-1.621829,0.463747,0.105937,1.488577,-0.854842,0.805266,-1.18202,-0.271283,0.688789,-0.871201,1.742503,0.663615,0.519697,-0.563564,-1.361745,1.641043,0.125376,-0.260849,0.147183,0.651167,-0.326935,-0.007177,-1.493907,-0.227148,0.829599,1.347006,0.388755,-0.571481,0.597298,-1.232905,-0.238546,-0.641156,0.329135
1.145992,1.44491,1.225435,0.141107,1.501501,-1.429164,-1.399469,1.761379,-1.142628,-0.95104,-1.461626,-1.636072,0.033056,1.581925,0.336435,1.428102,1.409017,0.561031,-0.699557,-0.669032,1.46439,0.624743,0.657408,1.122895,-1.066897,-1.289246,-1.369045,1.479056,0.99331,-0.565533,1.230613,-0.563386,-1.234244,1.408188,-0.859514,1.070782,0.933591,1.361858,-0.784889,-1.136331,0.658307,-1.368974,-0.358185,0.736334,-0.544854,0.658804,-0.44274,-0.572572,0.386219,0.455121,-0.21628,-1.406524,0.33075,0.496687,1.404152,1.584757,-0.507403,1.471108,-0.956695,1.517766,-0.354729,-0.315941,-0.33472,-0.166644,1.031608,-1.436444,0.744343,1.142965,0.59431,0.464663,-0.124239,0.434724,0.521647,-0.871563,0.044597,0.419344,-0.962565,0.782873,-1.518975,1.420397,1.270802,1.018542,-1.500772,-0.851445,1.321042,1.157733,0.855949,-1.073374,-1.548615,0.184341,1.567203,-1.107316,-1.228739,-0.221129,0.193504,-0.475707,-0.577926,-1.488543,0.123715,1.149801
-0.314343,-0.180335,0.204025,1.685921,-0.228252,0.069629,-0.527171,0.911316,-1.094095,1.276615,-0.608602,0.634527,1.091329,1.518344,-0.748269,-0.628682,-1.279698,-0.508714,0.030775,1.590752,0.115721,0.57669,0.532892,-0.886288,0.233266,-0.605629,-0.04449,1.582718,0.238186,0.447014,-0.580408,-1.658551,-0.997095,0.614143,0.624662,0.149131,-1.506848,-0.836844,0.256294,-1.374888,-0.059878,-0.708647,0.81006,-1.092793,0.032531,1.310629,-1.302023,0.645191,-0.450268,-0.030201,0.472525,0.630386,-0.404556,0.337625,0.918637,-1.32698,1.484894,1.54712,-0.370217,0.098336,-0.900231,0.594544,-0.804942,-0.899887,-0.159044,-0.817284,-1.520486,1.632006,-0.238173,1.422529,-1.410863,0.979264,-1.079541,0.066105,-1.305395,-0.835985,1.599542,1.491357,-1.487427,-0.504886,1.441482,-0.098099,-1.246722,-0.333812,1.627632,1.136637,1.488054,-1.198531,1.519502,-0.203687,0.743468,1.016584,1.003839,0.780909,-0.873286,-1.463675,-1.432116,0.816956,-1.416067,-0.676827
1.119253,1.578963,-0.301786,-1.019158,-0.126687,-0.102573,0.33951,1.336647,-0.470118,-1.471634,0.677991,-0.971747,-1.054301,-0.85281,0.377688,1.078918,-0.804616,-1.566527,1.76729,0.000698,0.744998,0.634651,-0.817368,1.176618,-0.122993,-1.479878,1.458563,-0.47255,0.88176,-0.875762,0.699601,1.678496,-0.521401,-1.219108,0.522059,-1.570802,1.106018,-0.564735,-1.126319,-1.055429,1.388271,-1.725916,1.241885,-1.59311,1.330421,0.389174,-1.238625,0.268147,-0.790717,0.935779,1.21978,0.426966,0.362805,1.027921,-0.108142,-0.744545,-0.703388,-0.417698,-1.384309,0.763214,0.171118,-0.40226,-0.690351,-0.125365,1.203431,-0.233,-0.476952,-0.329003,-1.244873,1.372648,0.254424,0.220636,-0.271448,0.554602,0.703059,0.906229,-1.569768,0.846568,0.722719,-0.1738,0.466812,1.024732,-1.339819,0.357173,-1.598013,-1.626522,-1.157303,-1.132183,1.156591,-0.433068,0.748145,-0.354635,-0.918174,0.251151,-0.794227,0.717591,0.594567,-0.274118,-0.062004,0.892439
0.107018,0.955908,0.719865,0.020416,0.226079,-1.555757,-1.704265,1.454973,-0.81236,1.49874,-1.333846,1.455071,-1.153542,0.560917,-0.198149,0.828884,-1.596473,0.479957,-1.598164,1.223726,0.157081,0.157483,1.173955,1.11958,1.567937,0.999315,0.532379,-1.039568,-0.463485,-0.492961,-1.723246,-0.451095,0.906378,1.596589,1.143203,1.537863,-0.235196,1.192923,0.300901,-1.397803,1.488145,1.030303,-0.812886,-1.702667,0.257472,0.806435,-0.496706,0.77446,1.628943,-1.427319,1.181127,0.482026,1.644704,-0.860372,-1.021049,-1.083357,1.613644,0.52981,-0.45758,0.401658,0.521497,0.048316,-1.393818,0.702668,-0.462061,-1.054075,-0.21992,1.417669,1.062967,-1.201947,1.403396,-0.944488,0.484495,1.460409,-0.324979,-0.00756,-0.991683,-0.93138,-0.772236,0.14231,-0.944301,1.080076,-0.492818,1.217317,0.54929,0.04912,-0.046539,-1.32535,0.340846,0.420475,-0.727275,0.812539,1.291891,-1.359282,-0.939434,-0.562824,-0.697479,-1.022213,1.754807,-1.313111
-0.166807,-0.084341,-0.758046,-1.291642,-0.722918,-0.667426,-0.366488,0.652631,1.056332,-0.849123,-1.179945,-1.529714,1.608327,1.535585,-0.333389,-0.953839,1.075252,0.802514,1.224788,0.708126,-0.612808,-0.277777,0.591971,-0.432445,0.667752,0.7124,1.310193,0.780277,-1.401378,0.186528,-0.990195,0.002697,0.283373,1.063512,-0.543674,-1.005608,1.178869,-0.851696,0.767742,-0.746614,-1.324455,-0.509704,-1.458816,-1.344115,1.112139,-0.271577,-0.23045,-1.026779,0.469455,1.759951,-0.227993,0.141769,0.664861,0.006624,-0.362138,1.472248,-0.251939,-0.150827,-0.038406,0.823038,1.401006,0.587436,0.818428,-1.351295,-1.223688,0.817142,0.209539,-0.57333,0.946567,-0.938357,-0.731538,-1.552961,0.59723,0.366673,-1.269671,-1.140283,0.418752,0.768304,1.275894,0.682563,-0.874381,-1.300933,-0.543413,-1.507822,0.430766,0.345352,1.148545,-0.161896,1.018904,0.267309,0.446959,-0.007827,0.746578,0.779531,1.396631,0.999,1.06095,-0.960914,-0.8721,-0.185328
0.08673,-0.372834,0.253243,0.411526,0.332512,1.147163,0.379736,1.379831,0.420431,0.558169,0.720552,-0.0531,0.740248,-0.629978,0.971404,1.580614,0.627278,0.3115,0.092888,-0.485861,0.373772,-1.337672,-1.22932,1.16157,-0.724067,-0.955214,0.586003,0.59073,-0.422949,1.187679,-0.386683,-0.028164,-0.967509,1.022816,1.129466,0.910014,1.402018,-1.661969,0.036286,-0.097244,-1.663381,0.409273,-1.229091,0.365773,0.1178,-1.369949,0.245826,-1.723234,0.000282,0.264516,1.507578,-1.239157,0.333294,-0.138065,-1.023885,-0.356936,1.392544,0.455855,-0.737667,0.552862,0.665717,0.54276,0.707382,0.051863,1.250058,0.396355,-1.183638,0.4238,-0.236954,1.151709,0.310565,0.495961,1.5223,1.05832,0.540201,-1.29756,0.423771,-1.39521,-0.869761,-1.561054,-0.592632,0.48406,1.510441,-0.955687,0.899799,0.333512,-0.631053,-1.300149,0.830142,0.854418,1.425181,0.879178,-1.512848,-0.151329,1.052577,1.447297,-1.522475,-0.847567,1.734646,-1.442046
-1.443118,-1.475744,-0.455006,0.493742,-0.904043,1.24808,1.303361,0.913296,1.649877,-1.215973,0.351291,0.202557,0.547722,-0.807374,0.116274,0.216393,0.816663,1.518595,1.446728,1.064684,0.408187,0.004819,-1.326434,0.237375,-0.482069,0.611837,-1.596637,0.012201,0.091977,1.043023,0.139344,0.158754,1.04152,1.248507,-0.25251,-0.727853,-0.277576,0.240381,1.317155,-1.708934,0.766453,0.548592,-1.539946,1.533891,0.132271,1.377174,-0.842345,0.967378,-0.65296,-0.315817,0.276645,0.0512,-0.540621,-0.857258,-0.65127,1.257477,0.376076,-0.073443,0.220628,-0.218347,-0.18227,-0.810544,0.742069,0.859284,-0.785168,1.642805,-0.549241,-0.912489,0.44122,-0.362632,0.467969,0.203849,0.62991,0.25546,0.702779,-0.186422,0.013203,1.332582,1.361819,0.389696,-1.385926,0.396581,-0.911762,-0.987408,0.926275,0.46415,-1.715891,-0.365253,1.11785,-0.329969,-0.641645,-0.589815,-0.071836,-0.226419,1.136683,-0.432117,0.689067,1.424827,-0.379799,0.66486
0.126593,1.032341,-0.777663,-0.660417,-0.626943,0.573158,1.320048,-1.088941,0.835391,0.908877,-0.449085,-1.533439,-0.019304,-0.711889,-0.071635,-1.282445,-0.756168,0.124484,0.573897,-1.110905,-0.361528,-0.477107,0.357435,-0.999472,0.575409,1.661644,-1.616604,-0.427523,0.785529,-1.248687,1.497814,-1.601532,0.17862,-1.487994,-1.281629,0.241554,0.17335,-1.210199,0.280998,-0.135472,0.645272,0.646716,-1.690014,-0.64201,-0.101796,1.329029,0.346669,1.395461,-0.682461,1.494097,0.652457,-0.283078,0.887557,0.611014,0.770119,0.848728,-0.743404,1.214137,-1.412387,-0.609558,0.176859,0.06741,-1.339148,0.937887,0.671783,0.941265,0.750648,0.564755,1.46835,0.106753,0.44403,-1.379873,-0.790794,-0.181534,-1.232601,-0.527608,-0.971273,1.312854,1.169022,0.840923,1.230605,0.820767,-0.443184,1.13579,-0.433505,-1.332564,1.522001,0.436402,0.431007,0.53273,-1.568084,0.799427,-0.389865,0.779921,-1.286185,0.486114,0.273089,-1.573296,-1.073785,-0.374249
-1.173934,-0.810805,0.195154,0.656615,-0.18355,0.364237,0.358407,1.512568,0.578647,-0.980081,0.23969,-0.948375,-0.789219,-1.479954,-0.523321,-1.011705,-1.165612,-1.559175,0.876736,-0.642761,-0.863077,-1.147766,-0.693685,-1.47873,0.921109,0.979559,-0.550701,-1.179308,0.25927,-0.55791,-0.07363,-0.966419,1.091958,-0.33336,-1.682093,0.433364,-0.46356,-0.493936,-0.9581,0.051589,-0.153758,-1.601917,-1.622206,-0.396637,-1.663076,-1.524955,1.732457,1.19415,0.602589,-1.44153,1.146848,-0.561899,-0.670376,-0.980301,1.232406,0.186294,-0.084382,0.452485,1.69311,1.632618,-0.690712,0.574112,-0.973325,1.173809,1.272408,1.062478,0.75588,0.152005,1.153699,-0.725896,0.730641,-0.147737,0.859683,-0.531989,1.410797,1.384436,-1.292772,0.870213,1.713338,-0.649945,0.809826,1.380395,-0.062556,-1.472271,1.271812,0.630647,0.112236,-0.840507,1.474907,-0.511845,0.101593,-0.699463,0.34255,-1.401073,1.414437,1.358337,0.221575,0.727226,1.279649,0.069112
0.641536,1.091327,0.685238,-0.268194,0.813941,0.136294,0.375429,0.571301,1.535904,-1.534065,1.036924,-0.673294,-0.396586,1.563771,1.367569,1.32012,1.35259,-0.320102,1.320095,-0.429442,-0.275787,0.933317,0.001037,-1.433814,-0.273457,-0.941,-0.751621,-0.895348,0.926762,1.019677,-0.241451,-1.479582,0.613861,-1.164228,0.156597,0.720163,-1.240997,0.902184,-0.748248,-1.093612,-1.185121,-1.747292,-0.1979,0.247973,-0.71833,1.220208,0.908851,-1.066393,0.867616,1.197513,-0.114296,-1.163893,-0.841399,-0.726863,-1.736643,1.131016,-1.424108,-0.069851,-1.323764,0.632238,0.25992,0.137221,1.615262,-1.701385,-0.092906,-0.451569,-0.008935,-0.570564,0.9932,-0.818079,0.68174,-0.792196,1.748186,1.525411,-1.39962,1.107695,0.291842,-0.842127,-0.517468,0.550466,-1.533857,0.984931,-0.048792,1.458409,0.626062,1.119231,1.471275,0.341677,1.299068,1.439439,-0.368183,0.620791,-1.218111,1.620041,-0.698728,0.863312,0.445108,0.34054,0.797984,0.368288
-1.593058,-1.381693,-0.324723,1.286812,-0.903444,-0.535682,-0.082795,0.013641,0.736568,0.101939,-1.605792,-1.061114,-1.293039,-0.38455,-1.576661,0.859407,-1.081018,0.988674,0.959752,-1.121551,0.516273,1.238673,-0.733143,-0.410523,-1.400986,-0.494278,-1.710346,-0.120052,1.408371,1.281847,-0.754248,-1.580517,-1.21083,-0.340415,-0.372494,1.070942,0.122503,-0.432094,1.355645,1.377166,1.534433,0.671787,1.622411,0.575339,1.115415,-1.040968,-0.509373,-0.028269,-1.305381,0.055197,-0.498779,0.922519,-0.300548,-0.144764,1.307704,-0.181889,1.694767,0.371143,0.14297,1.629736,-0.823459,0.225379,-0.407562,-0.297713,0.323363,1.21045,0.5397,-0.065831,-0.636423,0.422728,0.03512,-1.321223,-1.51128,1.738752,-1.515803,-1.676309,1.048082,1.352739,-1.4222,-0.792288,1.196672,0.620317,-0.379659,-0.890062,-0.006425,-0.728562,1.173744,-0.379035,0.169115,0.634233,0.431238,-0.108956,-0.211989,-0.383319,1.633794,-1.543724,-1.007873,-0.772562,-1.102853,-0.386775
-0.574137,-0.420506,0.533478,0.851337,-0.007274,0.510198,0.043146,0.766809,1.332484,-1.151253,-0.186111,0.914706,-1.70212,0.186848,-0.880494,0.736911,-0.716928,1.268876,1.799034,1.625085,-0.346228,0.439502,0.742195,-0.885112,-1.146502,-0.0744,-1.061101,-1.050493,-1.02597,0.436679,0.500123,-0.39772,1.173907,-0.941035,0.827701,-0.997656,-1.113327,-0.024189,-0.62463,0.801664,-1.2154,0.227489,-0.383126,-0.53599,0.789293,-0.926462,0.195161,-0.883482,0.470662,0.767872,-0.298351,-0.406463,-0.096064,-0.338789,-1.171745,-0.459785,-0.154902,0.961101,-0.137436,0.957718,-0.170499,-0.732013,1.159471,0.967008,-1.276358,0.867733,1.391456,1.216717,-1.586867,-1.330392,1.326701,1.034393,0.87656,-1.233373,-0.028269,-1.442699,-1.473201,-1.683847,-0.631067,1.230263,0.184388,1.53814,1.53953,-1.065432,-0.059897,-1.644103,0.470995,-1.746679,0.168871,-0.998268,0.179853,0.734315,-0.52508,-0.534978,-0.516788,1.35025,1.118587,0.114479,0.666307,1.328281
1.203256,1.544902,0.793331,-0.056489,0.690691,-0.650659,0.049972,-0.259854,1.648236,-0.689849,1.269473,0.165019,-0.439809,-1.579439,-1.108198,0.888719,-0.617958,1.722858,0.099546,-0.321574,-0.628451,-1.093614,-1.511637,-1.663113,-1.669192,-1.61116,-0.151918,-1.326258,-0.172793,0.633101,0.197246,1.193668,0.464213,1.665616,0.626635,-0.596349,1.420596,-0.344558,-0.029981,1.493003,1.266834,1.274036,-0.722133,0.352867,-1.199161,-0.335107,-0.018837,1.600033,-1.587515,-0.351968,-0.392527,-1.720756,-0.902018,-1.079552,-1.087648,-0.90825,-1.502813,1.462458,0.283302,0.879032,-0.480345,-0.609514,-1.225076,1.614617,-1.121256,1.088093,-0.641137,0.005003,1.59536,-0.306246,0.068984,0.075525,0.044738,-1.084661,-0.545631,0.288414,-0.35754,-1.076403,0.346681,1.344217,0.174571,1.378436,0.648997,0.476977,-0.466524,-1.210523,0.195393,0.201802,1.518638,-0.410714,0.179583,-0.590685,-0.441816,0.463441,-1.19154,0.650602,0.675177,0.537996,1.251495,-0.270978
0.728497,1.33,2.93878,0.870649,2.744225,0.257893,0.708296,-0.365212,-1.007036,-0.294988,-0.390588,0.045918,1.761493,0.760571,1.074952,-0.380453,0.102212,-1.044565,-0.66811,-0.848565,0.038259,1.549691,1.553507,-1.187289,-0.389217,0.404411,0.85986,-0.806392,1.254991,-1.344092,0.759318,-1.006279,1.376726,1.605305,-0.632043,1.372384,0.499693,-0.011496,-1.701398,1.494875,-1.526156,1.257222,-0.679303,0.627447,0.741288,-1.60381,1.471714,-1.39922,-0.852973,-0.406466,0.539292,-1.206824,-1.442755,-1.397103,-0.434797,-0.024659,0.351585,-1.509741,-1.424506,-1.284766,-0.005761,-1.218797,1.470835,-1.379235,0.325888,1.508979,0.855258,-1.645019,0.075126,0.766746,-0.621845,0.993808,0.821053,1.486958,1.238856,0.804682,1.109305,0.603137,-0.656638,0.64941,-1.393938,0.416285,0.211145,0.641841,-1.653349,-0.832783,0.757825,-1.148394,0.669347,-1.041268,1.654286,0.250482,-0.677012,-0.26209,1.491073,0.478497,-1.192699,0.520501,1.437489,-1.396221
